gene_id,median_log1p_treated,median_log1p_untreated,delta_log1p_treated_minus_untreated,u_statistic,p_treatment,spearman_rho_with_R,p_R_correlation,detected_frac_treated,detected_frac_untreated,n_detected_total,q_treatment_bh,q_R_correlation_bh,gene_id_stripped,gene_symbol,gene_biotype,chromosome,bridge_direction,bridge_score
ENSG00000089693,2.8903717578961645,4.04305126783455,-1.1526795099383857,213129.5,0.0001568897520852691,-0.14201690767729383,7.2524235641890116e-09,0.5943152454780362,0.6844197138314785,1091,0.001462883618210277,4.135737627746761e-08,ENSG00000089693,MLF2,protein_coding,chr12,treated_down_R_negative,0.16369997954442803
ENSG00000189306,0.0,0.6931471805599453,-0.6931471805599453,206828.5,1.461011168587493e-06,-0.23616551005660927,2.7626099814852167e-22,0.3875968992248062,0.5166931637519873,800,2.5140212326387666e-05,1.7200417794903866e-20,ENSG00000189306,RRP7A,protein_coding,chr22,treated_down_R_negative,0.16369745744124012
ENSG00000122257,2.5649493574615367,3.5553480614894135,-0.9903987040278768,213695.0,0.00023404430689614062,-0.16508680939728665,1.618305594443403e-11,0.6304909560723514,0.7456279809220986,1182,0.0020614562482602844,1.4199664249640806e-10,ENSG00000122257,RBBP6,protein_coding,chr16,treated_down_R_negative,0.1635017620791698
ENSG00000092108,1.3862943611198906,2.639057329615259,-1.2527629684953683,220004.5,0.003078344677589523,-0.130250596891003,1.149404957917657e-07,0.5400516795865633,0.6224165341812401,992,0.017220732698717718,5.470459086409136e-07,ENSG00000092108,SCFD1,protein_coding,chr14,treated_down_R_negative,0.1631731244094665
ENSG00000108510,2.1972245773362196,3.332204510175204,-1.1349799328389842,217872.5,0.0014599902191877968,-0.14370431413195006,4.786610151793929e-09,0.6175710594315246,0.690779014308426,1108,0.009434736877382421,2.7960436416649442e-08,ENSG00000108510,MED13,protein_coding,chr17,treated_down_R_negative,0.163101512802153
ENSG00000066777,2.302585092994046,3.6109179126442243,-1.3083328196501784,216080.0,0.0006735918757617363,-0.12464689946516733,3.947952036175069e-07,0.6072351421188631,0.7074721780604134,1125,0.004990819805376684,1.7433248565176801e-06,ENSG00000066777,ARFGEF1,protein_coding,chr8,treated_down_R_negative,0.16307962943791468
ENSG00000017797,0.0,0.6931471805599453,-0.6931471805599453,221051.5,0.0033120254276584465,-0.23508680195619372,4.318081259035884e-22,0.4444444444444444,0.5063593004769475,809,0.018269143972581774,2.6052980408724628e-20,ENSG00000017797,RALBP1,protein_coding,chr18,treated_down_R_negative,0.1629497539627899
ENSG00000067225,3.1354942159291497,4.248495242049359,-1.1130010261202097,201473.0,2.032161850367386e-07,-0.14637668012829305,2.45425121411914e-09,0.6253229974160207,0.7376788553259142,1170,4.36564907703236e-06,1.4975637347812664e-08,ENSG00000067225,PKM,protein_coding,chr15,treated_down_R_negative,0.16291739518285986
ENSG00000065518,1.6094379124341003,2.833213344056216,-1.2237754316221159,221734.5,0.006290425511519802,-0.13312627713159866,5.978291423731275e-08,0.5633074935400517,0.6327503974562798,1014,0.030730969926521093,2.9600134028642805e-07,ENSG00000065518,NDUFB4,protein_coding,chr3,treated_down_R_negative,0.16291666725696757
ENSG00000141968,0.0,0.6931471805599453,-0.6931471805599453,197059.0,8.205087558143374e-10,-0.2349342495780872,4.59879353609833e-22,0.3462532299741602,0.5119236883942766,778,2.812541716496333e-08,2.758657053298369e-20,ENSG00000141968,VAV1,protein_coding,chr19,treated_down_R_negative,0.16284401271201765
ENSG00000181222,2.8903717578961645,3.8501476017100584,-0.9597758438138939,215332.5,0.0005489366712804308,-0.16909070483144775,5.104887419813964e-12,0.7416020671834626,0.7933227344992051,1285,0.004204021995396632,4.8562596305659345e-11,ENSG00000181222,POLR2A,protein_coding,chr17,treated_down_R_negative,0.16228917391068884
ENSG00000129083,3.6375861597263857,4.482986592105173,-0.8454004323787876,221472.5,0.006609028927850513,-0.19134519228852676,4.987663354811838e-15,0.6744186046511628,0.7344992050874404,1185,0.03199184347399768,8.192742655431579e-14,ENSG00000129083,COPB1,protein_coding,chr11,treated_down_R_negative,0.16176330829432278
ENSG00000130985,3.828641396489095,4.605170185988092,-0.7765287894989967,210344.5,4.68335140206638e-05,-0.2079857585108239,1.560626581182835e-17,0.7286821705426356,0.7901430842607313,1276,0.0005195155771147105,4.033191793441274e-16,ENSG00000130985,UBA1,protein_coding,chrX,treated_down_R_negative,0.16150692928944074
ENSG00000100393,2.772588722239781,3.7494348669884654,-0.9768461447486843,201794.0,2.8467753407794644e-07,-0.1648560198085611,1.728108026674778e-11,0.6718346253229974,0.7774244833068362,1238,5.904219627987622e-06,1.506143438839518e-10,ENSG00000100393,EP300,protein_coding,chr22,treated_down_R_negative,0.16103896738860562
ENSG00000100083,0.0,1.242453324894,-1.242453324894,219859.0,0.0021913927372501675,-0.12930519379117925,1.4206506866702005e-07,0.4496124031007752,0.5357710651828299,848,0.01308250979005636,6.669830955644727e-07,ENSG00000100083,GGA1,protein_coding,chr22,treated_down_R_negative,0.16065566795191366
ENSG00000077549,2.5649493574615367,4.166635176627654,-1.6016858191661174,185646.5,1.1314537638727558e-12,-0.09995316864786001,4.8852024297432006e-05,0.6098191214470284,0.8195548489666137,1267,6.15187603773871e-11,0.00015807813150283347,ENSG00000077549,CAPZB,protein_coding,chr1,treated_down_R_negative,0.16009357280399675
ENSG00000030582,0.0,0.6931471805599453,-0.6931471805599453,210559.0,1.3599966251222653e-05,-0.2296865721083535,3.906178464402527e-21,0.3772609819121447,0.5039745627980922,780,0.0001783201964163044,1.9589296598088104e-19,ENSG00000030582,GRN,protein_coding,chr17,treated_down_R_negative,0.1592065998693838
ENSG00000155957,0.0,1.0986122886681096,-1.0986122886681096,208808.5,9.529041034243672e-06,-0.14450367999036995,3.924691324001396e-09,0.4728682170542636,0.5882352941176471,923,0.00013169666680600925,2.3221338480571993e-08,ENSG00000155957,TMBIM4,protein_coding,chr12,treated_down_R_negative,0.15875351859518444
ENSG00000168175,3.367295829986474,4.442651256490317,-1.0753554265038425,210934.0,6.363550752101832e-05,-0.14719187345337603,1.996945468284035e-09,0.7028423772609819,0.7957074721780604,1273,0.0006770062708400834,1.232991290423276e-08,ENSG00000168175,MAPK1IP1L,protein_coding,chr14,treated_down_R_negative,0.1582835798553548
ENSG00000114120,3.2188758248682006,4.0943445622221,-0.8754687373538999,213633.0,0.00022541328423442757,-0.18061790371853542,1.5731449146649187e-13,0.648578811369509,0.7344992050874404,1175,0.0020009438176222254,1.956583306345407e-12,ENSG00000114120,SLC25A36,protein_coding,chr3,treated_down_R_negative,0.15812532811197447
ENSG00000141002,3.4657359027997265,4.388237894673161,-0.9225019918734341,212175.5,0.00012138097621316321,-0.1701660529385189,3.7267066840132945e-12,0.7080103359173127,0.8068362480127186,1289,0.001173662985436206,3.631588928285745e-11,ENSG00000141002,TCF25,protein_coding,chr16,treated_down_R_negative,0.15697852278502392
ENSG00000145725,3.332204510175204,4.290459441148391,-0.9582549309731871,218355.5,0.001932034836439838,-0.16350118302419517,2.535846409111701e-11,0.6718346253229974,0.739268680445151,1190,0.011844725364203591,2.1497812050563404e-10,ENSG00000145725,PPIP5K2,protein_coding,chr5,treated_down_R_negative,0.15667581485288457
ENSG00000117614,1.3862943611198906,3.0677824455408693,-1.6814880844209787,221339.5,0.005727243681933582,-0.09306397086624853,0.00015690357427023554,0.5839793281653747,0.6685214626391097,1067,0.028574841997849362,0.0004662119634417467,ENSG00000117614,SYF2,protein_coding,chr1,treated_down_R_negative,0.156485958100498
ENSG00000076108,2.4849066497880004,3.4965075614664802,-1.0116009116784799,211714.0,9.031510387301093e-05,-0.154559513880361,2.941031879987254e-10,0.6692506459948321,0.760731319554849,1216,0.0009155667972410887,2.0835704617861096e-09,ENSG00000076108,BAZ2A,protein_coding,chr12,treated_down_R_negative,0.15635254514995583
ENSG00000197102,4.454347296253507,5.178966641432957,-0.72461934517945,208285.0,1.580603527503034e-05,-0.2156317998155397,9.292562052723568e-19,0.7312661498708011,0.8211446740858506,1316,0.00020306328596953106,3.0576254020106145e-17,ENSG00000197102,DYNC1H1,protein_coding,chr14,treated_down_R_negative,0.15625097358220263
ENSG00000108292,0.0,1.6094379124341003,-1.6094379124341003,197525.5,4.199256983143571e-09,-0.09698282041403562,8.155382921508568e-05,0.42377260981912146,0.5993640699523053,918,1.2766805367952965e-07,0.0002543654229283239,ENSG00000108292,,,,treated_down_R_negative,0.15608782802913673
ENSG00000100348,0.0,0.6931471805599453,-0.6931471805599453,219336.0,0.0016109656486880677,-0.22430041522177002,3.3237236549063646e-20,0.4315245478036176,0.5182829888712241,819,0.010208938031555946,1.404836205521602e-18,ENSG00000100348,TXN2,protein_coding,chr22,treated_down_R_negative,0.1554732004093949
ENSG00000163946,1.0986122886681096,2.0126758453675744,-0.9140635566994648,220977.5,0.004214934829641568,-0.16977302966938593,4.181915457864735e-12,0.5193798449612403,0.5874403815580286,940,0.022291702634962603,4.0360918588234736e-11,ENSG00000163946,TASOR,protein_coding,chr3,treated_down_R_negative,0.15518333933124268
ENSG00000261064,0.0,0.6931471805599453,-0.6931471805599453,174981.0,9.513837775207447e-20,-0.22370284950269986,4.200632946156216e-20,0.25839793281653745,0.5310015898251192,768,1.1326913806184959e-17,1.7447449199660568e-18,ENSG00000261064,LINC02256,lncRNA,chr15,treated_down_R_negative,0.15505899941602216
ENSG00000143437,0.0,0.6931471805599453,-0.6931471805599453,217789.5,0.0007135902629227215,-0.22343230862162075,4.669356680399312e-20,0.4108527131782946,0.5007949125596184,789,0.0052435856469607665,1.9164637227854703e-18,ENSG00000143437,ARNT,protein_coding,chr1,treated_down_R_negative,0.15487147476707597
ENSG00000173020,2.833213344056216,3.6888794541139363,-0.8556661100577201,206997.0,7.296077528991449e-06,-0.18084947645134186,1.4633858975532107e-13,0.6950904392764858,0.7933227344992051,1267,0.00010468562390148587,1.8317574760183506e-12,ENSG00000173020,GRK2,protein_coding,chr11,treated_down_R_negative,0.15474676802109494
ENSG00000126012,0.0,1.0986122886681096,-1.0986122886681096,209232.5,8.377606063796295e-06,-0.14076303488202113,9.844886394546916e-09,0.40310077519379844,0.5421303656597775,838,0.00011797863022482971,5.5063930662560864e-08,ENSG00000126012,KDM5C,protein_coding,chrX,treated_down_R_negative,0.15464399991160618
ENSG00000196235,1.9459101490553132,2.9700856263602153,-1.024175477304902,222522.0,0.008661724025882429,-0.15056051262931414,8.415009177632961e-10,0.5762273901808785,0.6462639109697933,1036,0.03947766767085777,5.516800783478456e-09,ENSG00000196235,SUPT5H,protein_coding,chr19,treated_down_R_negative,0.15420038488539856
ENSG00000183530,0.0,0.6931471805599453,-0.6931471805599453,213619.0,9.317266243218852e-05,-0.22182072248529563,8.743502200036349e-20,0.40310077519379844,0.5230524642289348,814,0.0009397737381485608,3.4349630242535745e-18,ENSG00000183530,PRR14L,protein_coding,chr22,treated_down_R_negative,0.15375440838045273
ENSG00000136758,2.772588722239781,3.7612001156935624,-0.9886113934537812,206072.5,4.455695113863266e-06,-0.1554221443243568,2.335839350038212e-10,0.7028423772609819,0.8314785373608903,1318,6.753474134438137e-05,1.6788441669525793e-09,ENSG00000136758,YME1L1,protein_coding,chr10,treated_down_R_negative,0.15365210267407708
ENSG00000136938,3.7376696182833684,4.499809670330265,-0.7621400520468966,202667.0,5.211560227163914e-07,-0.20146055807664529,1.5910086801584714e-16,0.6640826873385013,0.8012718600953895,1265,1.0059665728089352e-05,3.4108820453734155e-15,ENSG00000136938,ANP32B,protein_coding,chr9,treated_down_R_negative,0.15354116021793127
ENSG00000168653,1.6094379124341003,2.772588722239781,-1.1631508098056809,214842.0,0.00030482504972931013,-0.131865575854171,7.975932159586386e-08,0.5503875968992248,0.6208267090620032,994,0.0025705346786175642,3.877096023904911e-07,ENSG00000168653,NDUFS5,protein_coding,chr1,treated_down_R_negative,0.15337955134027143
ENSG00000112584,0.0,1.791759469228055,-1.791759469228055,220530.5,0.0030990581667560027,-0.0848844809044283,0.0005681083268644196,0.4573643410852713,0.5540540540540541,874,0.017299377486689332,0.0015254371214497582,ENSG00000112584,FAM120B,protein_coding,chr6,treated_down_R_negative,0.1520925724510174
ENSG00000140575,4.330733340286331,5.10594547390058,-0.7752121336142492,204774.5,2.0701561084318637e-06,-0.19486149061111596,1.5379998005879311e-15,0.710594315245478,0.8370429252782194,1328,3.414827048668172e-05,2.7973660512967542e-14,ENSG00000140575,IQGAP1,protein_coding,chr15,treated_down_R_negative,0.1510589918958962
ENSG00000090863,0.0,1.9459101490553132,-1.9459101490553132,196876.5,2.482863023679477e-09,-0.07753138697727079,0.0016500471124051162,0.43410852713178294,0.5937996820349761,915,7.823024878548881e-08,0.004072631712078873,ENSG00000090863,GLG1,protein_coding,chr16,treated_down_R_negative,0.15086911278940618
ENSG00000180747,0.0,1.0986122886681096,-1.0986122886681096,185470.5,1.1263586235222041e-13,-0.1372725823554735,2.2728880991568594e-08,0.4005167958656331,0.6049284578696343,916,7.055121394282753e-12,1.1961902898093457e-07,ENSG00000180747,SMG1P3,transcribed_unprocessed_pseudogene,chr16,treated_down_R_negative,0.1508093458729283
ENSG00000117450,3.9889840465642745,4.663439094112067,-0.6744550475477924,217082.0,0.001135430994376189,-0.2226451720990753,6.347224008267364e-20,0.689922480620155,0.7456279809220986,1205,0.007668273063807153,2.544845224805705e-18,ENSG00000117450,PRDX1,protein_coding,chr1,treated_down_R_negative,0.15016416013436826
ENSG00000135535,5.303304908059076,5.799088063071217,-0.4957831550121412,210703.5,6.01845501775947e-05,-0.30161628992884626,6.068329600734073e-36,0.8036175710594315,0.8513513513513513,1382,0.0006460208787645255,4.02743415395102e-33,ENSG00000135535,CD164,protein_coding,chr6,treated_down_R_negative,0.1495362758239801
ENSG00000125686,0.0,0.6931471805599453,-0.6931471805599453,213250.0,6.55930889476921e-05,-0.21529517611653812,1.0545578162145635e-18,0.39276485788113696,0.5007949125596184,782,0.0006949881873455705,3.433697490728693e-17,ENSG00000125686,MED1,protein_coding,chr17,treated_down_R_negative,0.14923124431333526
ENSG00000136699,0.0,0.6931471805599453,-0.6931471805599453,214593.5,0.0001727810838987953,-0.2144249296275368,1.4610424984655537e-18,0.4470284237726098,0.5294117647058824,839,0.0015912489961780695,4.622139822985398e-17,ENSG00000136699,SMPD4,protein_coding,chr2,treated_down_R_negative,0.1486280354130918
ENSG00000135596,0.0,0.6931471805599453,-0.6931471805599453,219548.5,0.0018647321310601274,-0.21399997331648568,1.7123067518487598e-18,0.4573643410852713,0.5254372019077902,838,0.011488209379104303,5.341198451041837e-17,ENSG00000135596,MICAL1,protein_coding,chr6,treated_down_R_negative,0.14833347814422557
ENSG00000173933,0.0,0.6931471805599453,-0.6931471805599453,209426.5,7.518692541221743e-06,-0.2138957767335567,1.780154293590568e-18,0.3798449612403101,0.5166931637519873,797,0.00010733664825552851,5.519716986080575e-17,ENSG00000173933,RBM4,protein_coding,chr11,treated_down_R_negative,0.14826125457654438
ENSG00000116539,3.4657359027997265,4.3502571242716375,-0.8845212214719109,212186.0,0.00011551748054785768,-0.167592810633518,7.886310835484503e-12,0.6666666666666666,0.766295707472178,1222,0.0011263947392089167,7.280192183819713e-11,ENSG00000116539,ASH1L,protein_coding,chr1,treated_down_R_negative,0.14823939757147
ENSG00000065978,1.791759469228055,2.6735537653587347,-0.8817942961306797,213644.0,0.00022912677726424604,-0.16769064187004165,7.666364013854872e-12,0.6770025839793282,0.7352941176470589,1187,0.002028136084904548,7.096050228017063e-11,ENSG00000065978,YBX1,protein_coding,chr1,treated_down_R_negative,0.14786865151549528
ENSG00000184922,0.6931471805599453,1.6094379124341003,-0.916290731874155,221126.5,0.004495157485708242,-0.1612757897767352,4.72792954023819e-11,0.5400516795865633,0.5834658187599364,943,0.023397289257441566,3.82167157679839e-10,ENSG00000184922,FMNL1,protein_coding,chr17,treated_down_R_negative,0.14777551144810708
ENSG00000197548,0.0,0.6931471805599453,-0.6931471805599453,188769.5,2.505266465581853e-13,-0.21304341960948917,2.4444339610076726e-18,0.29198966408268734,0.5007949125596184,743,1.4999381355258106e-11,7.432228434372441e-17,ENSG00000197548,ATG7,protein_coding,chr3,treated_down_R_negative,0.1476704456391668
ENSG00000141480,0.0,1.0986122886681096,-1.0986122886681096,196017.0,8.232455352799392e-10,-0.13430883036675806,4.550679585893259e-08,0.39276485788113696,0.5659777424483307,864,2.8188252450040773e-08,2.291353483821928e-07,ENSG00000141480,ARRB2,protein_coding,chr17,treated_down_R_negative,0.14755333151756098
ENSG00000198160,1.9459101490553132,3.5553480614894135,-1.6094379124341003,193280.5,4.844473557983053e-10,-0.09163523906624571,0.00019796127883915345,0.5839793281653747,0.7305246422893482,1145,1.7349444741006357e-08,0.0005778594582472126,ENSG00000198160,MIER1,protein_coding,chr1,treated_down_R_negative,0.14748122786817822
ENSG00000163960,0.0,0.6931471805599453,-0.6931471805599453,211709.5,3.5229960961641794e-05,-0.21193804980532943,3.6804747221636965e-18,0.4186046511627907,0.534181240063593,834,0.0004055085506555323,1.0840892163215503e-16,ENSG00000163960,UBXN7,protein_coding,chr3,treated_down_R_negative,0.14690426167593737
ENSG00000120533,0.0,0.6931471805599453,-0.6931471805599453,207110.5,1.5890812310660653e-06,-0.21188869626174883,3.748142045545618e-18,0.3772609819121447,0.5079491255961844,785,2.6983239434210003e-05,1.1009020228503245e-16,ENSG00000120533,ENY2,protein_coding,chr8,treated_down_R_negative,0.1468700524063538
ENSG00000145012,0.6931471805599453,2.2499048351651325,-1.5567576546051871,207923.0,6.85213243478992e-06,-0.0942709333219381,0.00012860199149542298,0.5322997416020672,0.6120826709062003,976,9.913662664118829e-05,0.0003876202455035973,ENSG00000145012,LPP,protein_coding,chr3,treated_down_R_negative,0.14675699705570233
